1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: 7F0000006EA21541
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 5 second(s)
Mission Start Time:  Fri Mar 18 08:00:01 AEDT 2022
Mission Sample Count:  2404
Roll Over Enabled?  true(no rollover occurred)
First Sample Timestamp:  Fri Mar 18 08:00:01 AEDT 2022
Total Mission Samples:  2404
Total Device Samples:  59999
Temperature Logging:  0.0625 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
18/3/22, 8:52:56 am,C,36.168
18/3/22, 8:53:01 am,C,36.168
18/3/22, 8:53:06 am,C,36.168
18/3/22, 8:53:11 am,C,36.168
18/3/22, 8:53:16 am,C,36.168
18/3/22, 8:53:21 am,C,36.168
18/3/22, 8:53:26 am,C,36.106
18/3/22, 8:53:31 am,C,36.106
18/3/22, 8:53:36 am,C,36.106
18/3/22, 8:53:41 am,C,36.106
18/3/22, 8:53:46 am,C,36.106
18/3/22, 8:53:51 am,C,36.106
18/3/22, 8:53:56 am,C,36.106
18/3/22, 8:54:01 am,C,36.106
18/3/22, 8:54:06 am,C,36.106
18/3/22, 8:54:11 am,C,36.106
18/3/22, 8:54:16 am,C,36.106
18/3/22, 8:54:21 am,C,36.106
18/3/22, 8:54:26 am,C,36.106
18/3/22, 8:54:31 am,C,36.106
18/3/22, 8:54:36 am,C,36.106
18/3/22, 8:54:41 am,C,36.168
18/3/22, 8:54:46 am,C,36.168
18/3/22, 8:54:51 am,C,36.168
18/3/22, 8:54:56 am,C,36.168
18/3/22, 8:55:01 am,C,36.168
18/3/22, 8:55:06 am,C,36.168
18/3/22, 8:55:11 am,C,36.168
18/3/22, 8:55:16 am,C,36.168
18/3/22, 8:55:21 am,C,36.168
18/3/22, 8:55:26 am,C,36.168
18/3/22, 8:55:31 am,C,36.168
18/3/22, 8:55:36 am,C,36.231
18/3/22, 8:55:41 am,C,36.231
18/3/22, 8:55:46 am,C,36.231
18/3/22, 8:55:51 am,C,36.231
18/3/22, 8:55:56 am,C,36.231
18/3/22, 8:56:01 am,C,36.231
18/3/22, 8:56:06 am,C,36.231
18/3/22, 8:56:11 am,C,36.231
18/3/22, 8:56:16 am,C,36.231
18/3/22, 8:56:21 am,C,36.231
18/3/22, 8:56:26 am,C,36.231
18/3/22, 8:56:31 am,C,36.231
18/3/22, 8:56:36 am,C,36.231
18/3/22, 8:56:41 am,C,36.231
18/3/22, 8:56:46 am,C,36.231
18/3/22, 8:56:51 am,C,36.231
18/3/22, 8:56:56 am,C,36.231
18/3/22, 8:57:01 am,C,36.231
18/3/22, 8:57:06 am,C,36.231
18/3/22, 8:57:11 am,C,36.293
18/3/22, 8:57:16 am,C,36.293
18/3/22, 8:57:21 am,C,36.293
18/3/22, 8:57:26 am,C,36.293
18/3/22, 8:57:31 am,C,36.293
18/3/22, 8:57:36 am,C,36.293
18/3/22, 8:57:41 am,C,36.293
18/3/22, 8:57:46 am,C,36.293
18/3/22, 8:57:51 am,C,36.293
18/3/22, 8:57:56 am,C,36.293
18/3/22, 8:58:01 am,C,36.293
18/3/22, 8:58:06 am,C,36.293
18/3/22, 8:58:11 am,C,36.293
18/3/22, 8:58:16 am,C,36.356
18/3/22, 8:58:21 am,C,36.356
18/3/22, 8:58:26 am,C,36.356
18/3/22, 8:58:31 am,C,36.356
18/3/22, 8:58:36 am,C,36.356
18/3/22, 8:58:41 am,C,36.356
18/3/22, 8:58:46 am,C,36.356
18/3/22, 8:58:51 am,C,36.356
18/3/22, 8:58:56 am,C,36.356
18/3/22, 8:59:01 am,C,36.356
18/3/22, 8:59:06 am,C,36.356
18/3/22, 8:59:11 am,C,36.356
18/3/22, 8:59:16 am,C,36.356
18/3/22, 8:59:21 am,C,36.356
18/3/22, 8:59:26 am,C,36.356
18/3/22, 8:59:31 am,C,36.356
18/3/22, 8:59:36 am,C,36.356
18/3/22, 8:59:41 am,C,36.356
18/3/22, 8:59:46 am,C,36.356
18/3/22, 8:59:51 am,C,36.356
18/3/22, 8:59:56 am,C,36.356
18/3/22, 9:00:01 am,C,36.356
18/3/22, 9:00:06 am,C,36.356
18/3/22, 9:00:11 am,C,36.356
18/3/22, 9:00:16 am,C,36.356
18/3/22, 9:00:21 am,C,36.356
18/3/22, 9:00:26 am,C,36.356
18/3/22, 9:00:31 am,C,36.356
18/3/22, 9:00:36 am,C,36.356
18/3/22, 9:00:41 am,C,36.356
18/3/22, 9:00:46 am,C,36.356
18/3/22, 9:00:51 am,C,36.356
18/3/22, 9:00:56 am,C,36.356
18/3/22, 9:01:01 am,C,36.356
18/3/22, 9:01:06 am,C,36.356
18/3/22, 9:01:11 am,C,36.356
18/3/22, 9:01:16 am,C,36.356
18/3/22, 9:01:21 am,C,36.356
18/3/22, 9:01:26 am,C,36.356
18/3/22, 9:01:31 am,C,36.356
18/3/22, 9:01:36 am,C,36.356
18/3/22, 9:01:41 am,C,36.356
18/3/22, 9:01:46 am,C,36.356
18/3/22, 9:01:51 am,C,36.356
18/3/22, 9:01:56 am,C,36.356
18/3/22, 9:02:01 am,C,36.356
18/3/22, 9:02:06 am,C,36.356
18/3/22, 9:02:11 am,C,36.356
18/3/22, 9:02:16 am,C,36.356
18/3/22, 9:02:21 am,C,36.356
18/3/22, 9:02:26 am,C,36.356
18/3/22, 9:02:31 am,C,36.356
18/3/22, 9:02:36 am,C,36.356
18/3/22, 9:02:41 am,C,36.356
18/3/22, 9:02:46 am,C,36.356
18/3/22, 9:02:51 am,C,36.356
18/3/22, 9:02:56 am,C,36.356
18/3/22, 9:03:01 am,C,36.356
18/3/22, 9:03:06 am,C,36.418
18/3/22, 9:03:11 am,C,36.356
18/3/22, 9:03:16 am,C,36.356
18/3/22, 9:03:21 am,C,36.418
18/3/22, 9:03:26 am,C,36.418
18/3/22, 9:03:31 am,C,36.418
18/3/22, 9:03:36 am,C,36.418
18/3/22, 9:03:41 am,C,36.418
18/3/22, 9:03:46 am,C,36.418
18/3/22, 9:03:51 am,C,36.418
18/3/22, 9:03:56 am,C,36.418
18/3/22, 9:04:01 am,C,36.418
18/3/22, 9:04:06 am,C,36.418
18/3/22, 9:04:11 am,C,36.418
18/3/22, 9:04:16 am,C,36.418
18/3/22, 9:04:21 am,C,36.418
18/3/22, 9:04:26 am,C,36.48
18/3/22, 9:04:31 am,C,36.48
18/3/22, 9:04:36 am,C,36.48
18/3/22, 9:04:41 am,C,36.48
18/3/22, 9:04:46 am,C,36.48
18/3/22, 9:04:51 am,C,36.48
18/3/22, 9:04:56 am,C,36.48
18/3/22, 9:05:01 am,C,36.48
18/3/22, 9:05:06 am,C,36.48
18/3/22, 9:05:11 am,C,36.48
18/3/22, 9:05:16 am,C,36.48
18/3/22, 9:05:21 am,C,36.543
18/3/22, 9:05:26 am,C,36.543
18/3/22, 9:05:31 am,C,36.543
18/3/22, 9:05:36 am,C,36.543
18/3/22, 9:05:41 am,C,36.543
18/3/22, 9:05:46 am,C,36.543
18/3/22, 9:05:51 am,C,36.543
18/3/22, 9:05:56 am,C,36.543
18/3/22, 9:06:01 am,C,36.543
18/3/22, 9:06:06 am,C,36.543
18/3/22, 9:06:11 am,C,36.543
18/3/22, 9:06:16 am,C,36.543
18/3/22, 9:06:21 am,C,36.543
18/3/22, 9:06:26 am,C,36.543
18/3/22, 9:06:31 am,C,36.543
18/3/22, 9:06:36 am,C,36.543
18/3/22, 9:06:41 am,C,36.543
18/3/22, 9:06:46 am,C,36.543
18/3/22, 9:06:51 am,C,36.543
18/3/22, 9:06:56 am,C,36.543
18/3/22, 9:07:01 am,C,36.543
18/3/22, 9:07:06 am,C,36.543
18/3/22, 9:07:11 am,C,36.543
18/3/22, 9:07:16 am,C,36.543
18/3/22, 9:07:21 am,C,36.543
18/3/22, 9:07:26 am,C,36.543
18/3/22, 9:07:31 am,C,36.543
18/3/22, 9:07:36 am,C,36.543
18/3/22, 9:07:41 am,C,36.543
18/3/22, 9:07:46 am,C,36.543
18/3/22, 9:07:51 am,C,36.543
18/3/22, 9:07:56 am,C,36.543
18/3/22, 9:08:01 am,C,36.543
18/3/22, 9:08:06 am,C,36.543
18/3/22, 9:08:11 am,C,36.543
18/3/22, 9:08:16 am,C,36.543
18/3/22, 9:08:21 am,C,36.543
18/3/22, 9:08:26 am,C,36.543
18/3/22, 9:08:31 am,C,36.543
18/3/22, 9:08:36 am,C,36.543
18/3/22, 9:08:41 am,C,36.543
18/3/22, 9:08:46 am,C,36.543
18/3/22, 9:08:51 am,C,36.543
18/3/22, 9:08:56 am,C,36.543
18/3/22, 9:09:01 am,C,36.48
18/3/22, 9:09:06 am,C,36.543
18/3/22, 9:09:11 am,C,36.543
18/3/22, 9:09:16 am,C,36.48
18/3/22, 9:09:21 am,C,36.48
18/3/22, 9:09:26 am,C,36.48
18/3/22, 9:09:31 am,C,36.48
18/3/22, 9:09:36 am,C,36.48
18/3/22, 9:09:41 am,C,36.48
18/3/22, 9:09:46 am,C,36.48
18/3/22, 9:09:51 am,C,36.543
18/3/22, 9:09:56 am,C,36.543
18/3/22, 9:10:01 am,C,36.543
18/3/22, 9:10:06 am,C,36.543
18/3/22, 9:10:11 am,C,36.543
18/3/22, 9:10:16 am,C,36.543
18/3/22, 9:10:21 am,C,36.543
18/3/22, 9:10:26 am,C,36.543
18/3/22, 9:10:31 am,C,36.48
18/3/22, 9:10:36 am,C,36.48
18/3/22, 9:10:41 am,C,36.48
18/3/22, 9:10:46 am,C,36.48
18/3/22, 9:10:51 am,C,36.543
18/3/22, 9:10:56 am,C,36.543
18/3/22, 9:11:01 am,C,36.543
18/3/22, 9:11:06 am,C,36.543
18/3/22, 9:11:11 am,C,36.543
18/3/22, 9:11:16 am,C,36.543
18/3/22, 9:11:21 am,C,36.543
18/3/22, 9:11:26 am,C,36.543
18/3/22, 9:11:31 am,C,36.543
18/3/22, 9:11:36 am,C,36.543
18/3/22, 9:11:41 am,C,36.543
18/3/22, 9:11:46 am,C,36.543
18/3/22, 9:11:51 am,C,36.543
18/3/22, 9:11:56 am,C,36.543
18/3/22, 9:12:01 am,C,36.543
18/3/22, 9:12:06 am,C,36.543
18/3/22, 9:12:11 am,C,36.543
18/3/22, 9:12:16 am,C,36.543
18/3/22, 9:12:21 am,C,36.543
18/3/22, 9:12:26 am,C,36.543
18/3/22, 9:12:31 am,C,36.48
18/3/22, 9:12:36 am,C,36.48
18/3/22, 9:12:41 am,C,36.48
18/3/22, 9:12:46 am,C,36.48
18/3/22, 9:12:51 am,C,36.48
18/3/22, 9:12:56 am,C,36.48
18/3/22, 9:13:01 am,C,36.48
18/3/22, 9:13:06 am,C,36.48
18/3/22, 9:13:11 am,C,36.48
18/3/22, 9:13:16 am,C,36.48
18/3/22, 9:13:21 am,C,36.48
18/3/22, 9:13:26 am,C,36.48
18/3/22, 9:13:31 am,C,36.48
18/3/22, 9:13:36 am,C,36.48
18/3/22, 9:13:41 am,C,36.48
18/3/22, 9:13:46 am,C,36.48
18/3/22, 9:13:51 am,C,36.48
18/3/22, 9:13:56 am,C,36.48
18/3/22, 9:14:01 am,C,36.48
18/3/22, 9:14:06 am,C,36.48
18/3/22, 9:14:11 am,C,36.48
18/3/22, 9:14:16 am,C,36.48
18/3/22, 9:14:21 am,C,36.48
18/3/22, 9:14:26 am,C,36.48
18/3/22, 9:14:31 am,C,36.48
18/3/22, 9:14:36 am,C,36.48
18/3/22, 9:14:41 am,C,36.48
18/3/22, 9:14:46 am,C,36.48
18/3/22, 9:14:51 am,C,36.48
18/3/22, 9:14:56 am,C,36.48
18/3/22, 9:15:01 am,C,36.48
18/3/22, 9:15:06 am,C,36.48
18/3/22, 9:15:11 am,C,36.48
18/3/22, 9:15:16 am,C,36.48
18/3/22, 9:15:21 am,C,36.48
18/3/22, 9:15:26 am,C,36.48
18/3/22, 9:15:31 am,C,36.418
18/3/22, 9:15:36 am,C,36.418
18/3/22, 9:15:41 am,C,36.418
18/3/22, 9:15:46 am,C,36.418
18/3/22, 9:15:51 am,C,36.418
18/3/22, 9:15:56 am,C,36.418
18/3/22, 9:16:01 am,C,36.418
18/3/22, 9:16:06 am,C,36.418
18/3/22, 9:16:11 am,C,36.418
18/3/22, 9:16:16 am,C,36.418
18/3/22, 9:16:21 am,C,36.418
18/3/22, 9:16:26 am,C,36.418
18/3/22, 9:16:31 am,C,36.418
18/3/22, 9:16:36 am,C,36.418
18/3/22, 9:16:41 am,C,36.418
18/3/22, 9:16:46 am,C,36.418
18/3/22, 9:16:51 am,C,36.418
18/3/22, 9:16:56 am,C,36.48
18/3/22, 9:17:01 am,C,36.48
18/3/22, 9:17:06 am,C,36.48
18/3/22, 9:17:11 am,C,36.48
18/3/22, 9:17:16 am,C,36.48
18/3/22, 9:17:21 am,C,36.48
18/3/22, 9:17:26 am,C,36.48
18/3/22, 9:17:31 am,C,36.48
18/3/22, 9:17:36 am,C,36.48
18/3/22, 9:17:41 am,C,36.48
18/3/22, 9:17:46 am,C,36.48
18/3/22, 9:17:51 am,C,36.48
18/3/22, 9:17:56 am,C,36.48
18/3/22, 9:18:01 am,C,36.48
18/3/22, 9:18:06 am,C,36.48
18/3/22, 9:18:11 am,C,36.48
18/3/22, 9:18:16 am,C,36.48
18/3/22, 9:18:21 am,C,36.48
18/3/22, 9:18:26 am,C,36.48
18/3/22, 9:18:31 am,C,36.48
18/3/22, 9:18:36 am,C,36.48
18/3/22, 9:18:41 am,C,36.48
18/3/22, 9:18:46 am,C,36.48
18/3/22, 9:18:51 am,C,36.48
18/3/22, 9:18:56 am,C,36.48
18/3/22, 9:19:01 am,C,36.543
18/3/22, 9:19:06 am,C,36.543
18/3/22, 9:19:11 am,C,36.48
18/3/22, 9:19:16 am,C,36.543
18/3/22, 9:19:21 am,C,36.543
18/3/22, 9:19:26 am,C,36.543
18/3/22, 9:19:31 am,C,36.543
18/3/22, 9:19:36 am,C,36.543
18/3/22, 9:19:41 am,C,36.543
18/3/22, 9:19:46 am,C,36.543
18/3/22, 9:19:51 am,C,36.543
18/3/22, 9:19:56 am,C,36.543
18/3/22, 9:20:01 am,C,36.543
18/3/22, 9:20:06 am,C,36.543
18/3/22, 9:20:11 am,C,36.543
18/3/22, 9:20:16 am,C,36.543
18/3/22, 9:20:21 am,C,36.543
18/3/22, 9:20:26 am,C,36.543
18/3/22, 9:20:31 am,C,36.543
18/3/22, 9:20:36 am,C,36.543
18/3/22, 9:20:41 am,C,36.543
18/3/22, 9:20:46 am,C,36.543
18/3/22, 9:20:51 am,C,36.543
18/3/22, 9:20:56 am,C,36.605
18/3/22, 9:21:01 am,C,36.605
18/3/22, 9:21:06 am,C,36.605
18/3/22, 9:21:11 am,C,36.605
18/3/22, 9:21:16 am,C,36.605
18/3/22, 9:21:21 am,C,36.605
18/3/22, 9:21:26 am,C,36.605
18/3/22, 9:21:31 am,C,36.605
18/3/22, 9:21:36 am,C,36.605
18/3/22, 9:21:41 am,C,36.605
18/3/22, 9:21:46 am,C,36.605
18/3/22, 9:21:51 am,C,36.605
18/3/22, 9:21:56 am,C,36.605
18/3/22, 9:22:01 am,C,36.605
18/3/22, 9:22:06 am,C,36.605
18/3/22, 9:22:11 am,C,36.668
18/3/22, 9:22:16 am,C,36.668
18/3/22, 9:22:21 am,C,36.668
18/3/22, 9:22:26 am,C,36.668
18/3/22, 9:22:31 am,C,36.668
18/3/22, 9:22:36 am,C,36.668
18/3/22, 9:22:41 am,C,36.668
18/3/22, 9:22:46 am,C,36.668
18/3/22, 9:22:51 am,C,36.668
18/3/22, 9:22:56 am,C,36.668
18/3/22, 9:23:01 am,C,36.668
18/3/22, 9:23:06 am,C,36.668
18/3/22, 9:23:11 am,C,36.668
18/3/22, 9:23:16 am,C,36.668
18/3/22, 9:23:21 am,C,36.668
18/3/22, 9:23:26 am,C,36.668
18/3/22, 9:23:31 am,C,36.668
18/3/22, 9:23:36 am,C,36.668
18/3/22, 9:23:41 am,C,36.668
18/3/22, 9:23:46 am,C,36.668
18/3/22, 9:23:51 am,C,36.668
18/3/22, 9:23:56 am,C,36.668
18/3/22, 9:24:01 am,C,36.668
18/3/22, 9:24:06 am,C,36.668
18/3/22, 9:24:11 am,C,36.668
18/3/22, 9:24:16 am,C,36.668
18/3/22, 9:24:21 am,C,36.668
18/3/22, 9:24:26 am,C,36.668
18/3/22, 9:24:31 am,C,36.668
18/3/22, 9:24:36 am,C,36.668
18/3/22, 9:24:41 am,C,36.668
18/3/22, 9:24:46 am,C,36.668
18/3/22, 9:24:51 am,C,36.668
18/3/22, 9:24:56 am,C,36.668
18/3/22, 9:25:01 am,C,36.668
18/3/22, 9:25:06 am,C,36.668
18/3/22, 9:25:11 am,C,36.668
18/3/22, 9:25:16 am,C,36.668
18/3/22, 9:25:21 am,C,36.668
18/3/22, 9:25:26 am,C,36.668
18/3/22, 9:25:31 am,C,36.668
18/3/22, 9:25:36 am,C,36.668
18/3/22, 9:25:41 am,C,36.668
18/3/22, 9:25:46 am,C,36.668
18/3/22, 9:25:51 am,C,36.668
18/3/22, 9:25:56 am,C,36.668
18/3/22, 9:26:01 am,C,36.668
18/3/22, 9:26:06 am,C,36.668
18/3/22, 9:26:11 am,C,36.668
18/3/22, 9:26:16 am,C,36.668
18/3/22, 9:26:21 am,C,36.668
18/3/22, 9:26:26 am,C,36.668
18/3/22, 9:26:31 am,C,36.668
18/3/22, 9:26:36 am,C,36.668
18/3/22, 9:26:41 am,C,36.668
18/3/22, 9:26:46 am,C,36.668
18/3/22, 9:26:51 am,C,36.668
18/3/22, 9:26:56 am,C,36.668
18/3/22, 9:27:01 am,C,36.668
18/3/22, 9:27:06 am,C,36.668
18/3/22, 9:27:11 am,C,36.668
18/3/22, 9:27:16 am,C,36.668
18/3/22, 9:27:21 am,C,36.668
18/3/22, 9:27:26 am,C,36.668
18/3/22, 9:27:31 am,C,36.668
18/3/22, 9:27:36 am,C,36.668
18/3/22, 9:27:41 am,C,36.668
18/3/22, 9:27:46 am,C,36.668
18/3/22, 9:27:51 am,C,36.73
18/3/22, 9:27:56 am,C,36.668
18/3/22, 9:28:01 am,C,36.73
18/3/22, 9:28:06 am,C,36.668
18/3/22, 9:28:11 am,C,36.73
18/3/22, 9:28:16 am,C,36.73
18/3/22, 9:28:21 am,C,36.73
18/3/22, 9:28:26 am,C,36.73
18/3/22, 9:28:31 am,C,36.73
18/3/22, 9:28:36 am,C,36.73
18/3/22, 9:28:41 am,C,36.73
18/3/22, 9:28:46 am,C,36.73
18/3/22, 9:28:51 am,C,36.73
18/3/22, 9:28:56 am,C,36.73
18/3/22, 9:29:01 am,C,36.73
18/3/22, 9:29:06 am,C,36.73
18/3/22, 9:29:11 am,C,36.73
18/3/22, 9:29:16 am,C,36.73
18/3/22, 9:29:21 am,C,36.73
18/3/22, 9:29:26 am,C,36.73
18/3/22, 9:29:31 am,C,36.73
18/3/22, 9:29:36 am,C,36.73
18/3/22, 9:29:41 am,C,36.73
18/3/22, 9:29:46 am,C,36.73
18/3/22, 9:29:51 am,C,36.73
18/3/22, 9:29:56 am,C,36.73
18/3/22, 9:30:01 am,C,36.73
18/3/22, 9:30:06 am,C,36.73
18/3/22, 9:30:11 am,C,36.73
18/3/22, 9:30:16 am,C,36.73
18/3/22, 9:30:21 am,C,36.73
18/3/22, 9:30:26 am,C,36.73
18/3/22, 9:30:31 am,C,36.73
18/3/22, 9:30:36 am,C,36.73
18/3/22, 9:30:41 am,C,36.73
18/3/22, 9:30:46 am,C,36.73
18/3/22, 9:30:51 am,C,36.73
18/3/22, 9:30:56 am,C,36.73
18/3/22, 9:31:01 am,C,36.73
18/3/22, 9:31:06 am,C,36.73
18/3/22, 9:31:11 am,C,36.73
18/3/22, 9:31:16 am,C,36.73
18/3/22, 9:31:21 am,C,36.73
18/3/22, 9:31:26 am,C,36.73
18/3/22, 9:31:31 am,C,36.73
18/3/22, 9:31:36 am,C,36.73
18/3/22, 9:31:41 am,C,36.73
18/3/22, 9:31:46 am,C,36.73
18/3/22, 9:31:51 am,C,36.73
18/3/22, 9:31:56 am,C,36.73
18/3/22, 9:32:01 am,C,36.73
18/3/22, 9:32:06 am,C,36.73
18/3/22, 9:32:11 am,C,36.73
18/3/22, 9:32:16 am,C,36.73
18/3/22, 9:32:21 am,C,36.73
18/3/22, 9:32:26 am,C,36.73
18/3/22, 9:32:31 am,C,36.73
18/3/22, 9:32:36 am,C,36.73
18/3/22, 9:32:41 am,C,36.668
18/3/22, 9:32:46 am,C,36.668
18/3/22, 9:32:51 am,C,36.668
18/3/22, 9:32:56 am,C,36.668
18/3/22, 9:33:01 am,C,36.668
18/3/22, 9:33:06 am,C,36.668
18/3/22, 9:33:11 am,C,36.668
18/3/22, 9:33:16 am,C,36.668
18/3/22, 9:33:21 am,C,36.668
18/3/22, 9:33:26 am,C,36.668
18/3/22, 9:33:31 am,C,36.668
18/3/22, 9:33:36 am,C,36.668
18/3/22, 9:33:41 am,C,36.668
18/3/22, 9:33:46 am,C,36.668
18/3/22, 9:33:51 am,C,36.668
18/3/22, 9:33:56 am,C,36.668
18/3/22, 9:34:01 am,C,36.668
18/3/22, 9:34:06 am,C,36.668
18/3/22, 9:34:11 am,C,36.668
18/3/22, 9:34:16 am,C,36.668
18/3/22, 9:34:21 am,C,36.668
18/3/22, 9:34:26 am,C,36.668
18/3/22, 9:34:31 am,C,36.668
18/3/22, 9:34:36 am,C,36.668
18/3/22, 9:34:41 am,C,36.668
18/3/22, 9:34:46 am,C,36.668
18/3/22, 9:34:51 am,C,36.668
18/3/22, 9:34:56 am,C,36.668
18/3/22, 9:35:01 am,C,36.668
18/3/22, 9:35:06 am,C,36.668
18/3/22, 9:35:11 am,C,36.668
18/3/22, 9:35:16 am,C,36.668
18/3/22, 9:35:21 am,C,36.668
18/3/22, 9:35:26 am,C,36.668
18/3/22, 9:35:31 am,C,36.668
18/3/22, 9:35:36 am,C,36.668
18/3/22, 9:35:41 am,C,36.73
18/3/22, 9:35:46 am,C,36.73
18/3/22, 9:35:51 am,C,36.73
18/3/22, 9:35:56 am,C,36.73
18/3/22, 9:36:01 am,C,36.73
18/3/22, 9:36:06 am,C,36.73
18/3/22, 9:36:11 am,C,36.73
18/3/22, 9:36:16 am,C,36.73
18/3/22, 9:36:21 am,C,36.73
18/3/22, 9:36:26 am,C,36.73
18/3/22, 9:36:31 am,C,36.73
18/3/22, 9:36:36 am,C,36.73
18/3/22, 9:36:41 am,C,36.73
18/3/22, 9:36:46 am,C,36.73
18/3/22, 9:36:51 am,C,36.73
18/3/22, 9:36:56 am,C,36.73
18/3/22, 9:37:01 am,C,36.73
18/3/22, 9:37:06 am,C,36.73
18/3/22, 9:37:11 am,C,36.73
18/3/22, 9:37:16 am,C,36.73
18/3/22, 9:37:21 am,C,36.73
18/3/22, 9:37:26 am,C,36.73
18/3/22, 9:37:31 am,C,36.73
18/3/22, 9:37:36 am,C,36.73
18/3/22, 9:37:41 am,C,36.73
18/3/22, 9:37:46 am,C,36.73
18/3/22, 9:37:51 am,C,36.73
18/3/22, 9:37:56 am,C,36.73
18/3/22, 9:38:01 am,C,36.73
18/3/22, 9:38:06 am,C,36.73
18/3/22, 9:38:11 am,C,36.73
18/3/22, 9:38:16 am,C,36.73
18/3/22, 9:38:21 am,C,36.73
18/3/22, 9:38:26 am,C,36.73
18/3/22, 9:38:31 am,C,36.73
18/3/22, 9:38:36 am,C,36.73
18/3/22, 9:38:41 am,C,36.73
18/3/22, 9:38:46 am,C,36.73
18/3/22, 9:38:51 am,C,36.73
18/3/22, 9:38:56 am,C,36.73
18/3/22, 9:39:01 am,C,36.73
18/3/22, 9:39:06 am,C,36.73
18/3/22, 9:39:11 am,C,36.73
18/3/22, 9:39:16 am,C,36.73
18/3/22, 9:39:21 am,C,36.73
18/3/22, 9:39:26 am,C,36.73
18/3/22, 9:39:31 am,C,36.73
18/3/22, 9:39:36 am,C,36.73
18/3/22, 9:39:41 am,C,36.73
18/3/22, 9:39:46 am,C,36.73
18/3/22, 9:39:51 am,C,36.73
18/3/22, 9:39:56 am,C,36.73
18/3/22, 9:40:01 am,C,36.73
18/3/22, 9:40:06 am,C,36.73
18/3/22, 9:40:11 am,C,36.73
18/3/22, 9:40:16 am,C,36.73
18/3/22, 9:40:21 am,C,36.73
18/3/22, 9:40:26 am,C,36.73
18/3/22, 9:40:31 am,C,36.73
18/3/22, 9:40:36 am,C,36.73
18/3/22, 9:40:41 am,C,36.73
18/3/22, 9:40:46 am,C,36.73
18/3/22, 9:40:51 am,C,36.73
18/3/22, 9:40:56 am,C,36.668
18/3/22, 9:41:01 am,C,36.668
18/3/22, 9:41:06 am,C,36.668
18/3/22, 9:41:11 am,C,36.73
18/3/22, 9:41:16 am,C,36.668
18/3/22, 9:41:21 am,C,36.668
18/3/22, 9:41:26 am,C,36.73
18/3/22, 9:41:31 am,C,36.73
18/3/22, 9:41:36 am,C,36.73
18/3/22, 9:41:41 am,C,36.73
18/3/22, 9:41:46 am,C,36.73
18/3/22, 9:41:51 am,C,36.73
18/3/22, 9:41:56 am,C,36.73
18/3/22, 9:42:01 am,C,36.73
18/3/22, 9:42:06 am,C,36.73
18/3/22, 9:42:11 am,C,36.73
18/3/22, 9:42:16 am,C,36.73
18/3/22, 9:42:21 am,C,36.73
18/3/22, 9:42:26 am,C,36.73
18/3/22, 9:42:31 am,C,36.73
18/3/22, 9:42:36 am,C,36.73
18/3/22, 9:42:41 am,C,36.668
18/3/22, 9:42:46 am,C,36.668
18/3/22, 9:42:51 am,C,36.668
18/3/22, 9:42:56 am,C,36.668
18/3/22, 9:43:01 am,C,36.668
18/3/22, 9:43:06 am,C,36.668
18/3/22, 9:43:11 am,C,36.668
18/3/22, 9:43:16 am,C,36.668
18/3/22, 9:43:21 am,C,36.668
18/3/22, 9:43:26 am,C,36.668
18/3/22, 9:43:31 am,C,36.668
18/3/22, 9:43:36 am,C,36.605
18/3/22, 9:43:41 am,C,36.605
18/3/22, 9:43:46 am,C,36.605
18/3/22, 9:43:51 am,C,36.605
18/3/22, 9:43:56 am,C,36.605
18/3/22, 9:44:01 am,C,36.605
18/3/22, 9:44:06 am,C,36.605
18/3/22, 9:44:11 am,C,36.605
18/3/22, 9:44:16 am,C,36.605
18/3/22, 9:44:21 am,C,36.605
18/3/22, 9:44:26 am,C,36.605
18/3/22, 9:44:31 am,C,36.605
18/3/22, 9:44:36 am,C,36.605
18/3/22, 9:44:41 am,C,36.605
18/3/22, 9:44:46 am,C,36.605
18/3/22, 9:44:51 am,C,36.668
18/3/22, 9:44:56 am,C,36.668
18/3/22, 9:45:01 am,C,36.605
18/3/22, 9:45:06 am,C,36.668
18/3/22, 9:45:11 am,C,36.668
18/3/22, 9:45:16 am,C,36.668
18/3/22, 9:45:21 am,C,36.668
18/3/22, 9:45:26 am,C,36.668
18/3/22, 9:45:31 am,C,36.668
18/3/22, 9:45:36 am,C,36.668
18/3/22, 9:45:41 am,C,36.668
18/3/22, 9:45:46 am,C,36.668
18/3/22, 9:45:51 am,C,36.668
18/3/22, 9:45:56 am,C,36.668
18/3/22, 9:46:01 am,C,36.668
18/3/22, 9:46:06 am,C,36.668
18/3/22, 9:46:11 am,C,36.668
18/3/22, 9:46:16 am,C,36.668
18/3/22, 9:46:21 am,C,36.668
18/3/22, 9:46:26 am,C,36.668
18/3/22, 9:46:31 am,C,36.668
18/3/22, 9:46:36 am,C,36.668
18/3/22, 9:46:41 am,C,36.668
18/3/22, 9:46:46 am,C,36.668
18/3/22, 9:46:51 am,C,36.668
18/3/22, 9:46:56 am,C,36.668
18/3/22, 9:47:01 am,C,36.668
18/3/22, 9:47:06 am,C,36.668
